plot;abbr;layer;cov;comment;voucher;site;key;history
WMb4-06;care ferr;hl;7;;;WMb4;220;
WMb4-06;care semp semp;hl;4;;;WMb4;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb4-06;cera holo;hl;3;;;WMb4;269;
WMb4-06;crep aure aure;hl;3;;;WMb4;315; | Changed crep aure To crep aure aure 2012-11-27 18:47:04
WMb4-06;desc cesp;hl;4;;;WMb4;350;
WMb4-06;fest prat prat;hl;3;;;WMb4;441;
WMb4-06;gali anis;hl;3;;;WMb4;458;
WMb4-06;gera sylv;hl;4;;;WMb4;492;
WMb4-06;gymn cono cono;hl;2;;;WMb4;506; | Changed gymn cono To gymn cono cono 2012-11-27 18:46:57
WMb4-06;homo alpi;hl;3;;;WMb4;571;
WMb4-06;leon hisp hisp;hl;3;;;WMb4;630;
WMb4-06;lotu corn corn;hl;3;;;WMb4;658;
WMb4-06;luzu glab;hl;4;;;WMb4;662;
WMb4-06;mute adon;hl;3;;;WMb4;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb4-06;pers vivi;hl;4;;;WMb4;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
WMb4-06;phyt orbi;hl;2;;;WMb4;770;
WMb4-06;pote aure;hl;3;;;WMb4;832;
WMb4-06;ranu alpe;hl;2;;;WMb4;869;
WMb4-06;ranu mont;hl;5;;;WMb4;876;
WMb4-06;rume alpe;hl;2;;;WMb4;916; | Changed rume arif To rume alpe 2012-11-27 18:47:01
WMb4-06;sesl caer;hl;5;;;WMb4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb4-06;trif prat prat;hl;4;;;WMb4;1066; | Changed trif prat To trif prat prat 2012-11-27 18:46:57
WMb4-06;vera albu slat;hl;3;;;WMb4;1090; | Changed vera albu To vera albu slat 2012-11-27 18:47:05
WMb4-06;viol bifl;hl;4;;;WMb4;1118;
WMb4-07;alch spec ies;hl;5;;;WMb4;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb4-07;anth odor;hl;3;;;WMb4;93;
WMb4-07;camp sche;hl;1;;;WMb4;187;
WMb4-07;care ferr;hl;4;;;WMb4;220;
WMb4-07;crep aure aure;hl;1;;;WMb4;315; | Changed crep aure To crep aure aure 2012-11-27 18:47:04
WMb4-07;desc cesp;hl;7;;;WMb4;350;
WMb4-07;fest prat prat;hl;2;;;WMb4;441;
WMb4-07;gali anis;hl;1;;;WMb4;458;
WMb4-07;homo alpi;hl;3;;;WMb4;571;
WMb4-07;lotu corn corn;hl;3;;;WMb4;658;
WMb4-07;luzu glab;hl;3;;;WMb4;662;
WMb4-07;mute adon;hl;4;;;WMb4;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb4-07;pers vivi;hl;3;;;WMb4;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
WMb4-07;pote aure;hl;3;;;WMb4;832;
WMb4-07;ranu mont;hl;3;;;WMb4;876;
WMb4-07;sesl caer;hl;3;;;WMb4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb4-07;trol euro;hl;7;;;WMb4;1074;
WMb4-07;vacc myrt;hl;3;;;WMb4;1080;
WMb4-07;vera albu slat;hl;2;;;WMb4;1090; | Changed vera albu To vera albu slat 2012-11-27 18:47:05
WMb4-07;viol bifl;hl;3;;;WMb4;1118;
WMb4-08;anth odor;hl;3;;;WMb4;93;
WMb4-08;bart alpi;hl;3;;;WMb4;143;
WMb4-08;bell mich;hl;3;;;WMb4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb4-08;bisc laev laev;hl;2;;;WMb4;151;
WMb4-08;camp sche;hl;3;;;WMb4;187;
WMb4-08;care ferr;hl;7;;;WMb4;220;
WMb4-08;care semp semp;hl;3;;;WMb4;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb4-08;crep aure aure;hl;4;;;WMb4;315; | Changed crep aure To crep aure aure 2012-11-27 18:47:04
WMb4-08;desc cesp;hl;4;;;WMb4;350;
WMb4-08;fest nigr cens;hl;3;;;WMb4;437; | Changed fest nigr To fest nigr cens 2012-11-27 18:46:57
WMb4-08;gent vern vern;hl;2;;;WMb4;486;
WMb4-08;homo alpi;hl;3;;;WMb4;571;
WMb4-08;junc mona;hl;3;;;WMb4;599; | Changed junc trif mona To junc mona 2012-11-27 18:47:10
WMb4-08;lotu corn corn;hl;3;;;WMb4;658;
WMb4-08;mute adon;hl;3;;;WMb4;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb4-08;nard stri;hl;4;;;WMb4;718;
WMb4-08;pedi rost tata;hl;2;;;WMb4;753; | Changed pedi roca To pedi rost tata 2012-11-27 18:47:09
WMb4-08;pers vivi;hl;4;;;WMb4;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
WMb4-08;phyt orbi;hl;3;;;WMb4;770;
WMb4-08;pimp majo slat;hl;2;;;WMb4;773; | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56
WMb4-08;ping alpi;hl;2;;;WMb4;775;
WMb4-08;ranu alpe;hl;2;;;WMb4;869;
WMb4-08;ranu mont;hl;5;;;WMb4;876;
WMb4-08;rhod hirs;hl;4;;;WMb4;896;
WMb4-08;sela sela;hl;3;;;WMb4;975;
WMb4-08;sesl caer;hl;5;;;WMb4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb4-08;sold alpi;hl;3;;;WMb4;1000;
WMb4-08;tofi caly;hl;3;;;WMb4;1051;
WMb4-08;vacc myrt;hl;4;;;WMb4;1080;
WMb4-08;viol bifl;hl;3;;;WMb4;1118;
WMb4-08;lari deci deci;sl;1;;;WMb4;615;
WMb4-09;alch spec ies;hl;3;;;WMb4;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb4-09;anth odor;hl;3;;;WMb4;93;
WMb4-09;bart alpi;hl;2;;;WMb4;143;
WMb4-09;bell mich;hl;3;;;WMb4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb4-09;cala vari;hl;2;;;WMb4;171;
WMb4-09;camp sche;hl;3;;;WMb4;187;
WMb4-09;care ferr;hl;8;;;WMb4;220;
WMb4-09;care orni orni;hl;2;;;WMb4;235;
WMb4-09;care semp semp;hl;2;;;WMb4;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb4-09;desc cesp;hl;5;;;WMb4;350;
WMb4-09;fest nigr cens;hl;2;;;WMb4;437; | Changed fest nigr To fest nigr cens 2012-11-27 18:46:57
WMb4-09;fest prat prat;hl;2;;;WMb4;441;
WMb4-09;gent vern vern;hl;2;;;WMb4;486;
WMb4-09;gymn cono cono;hl;1;;;WMb4;506; | Changed gymn cono To gymn cono cono 2012-11-27 18:46:57
WMb4-09;lari deci deci;hl;1;;;WMb4;615;
WMb4-09;lotu corn corn;hl;3;;;WMb4;658;
WMb4-09;luzu glab;hl;3;;;WMb4;662;
WMb4-09;mute adon;hl;4;;;WMb4;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb4-09;nard stri;hl;2;;;WMb4;718;
WMb4-09;pedi rost cata;hl;1;voucher;31;WMb4;754; | Changed pedi rosp To pedi rost cata 2012-11-27 18:47:24
WMb4-09;pers vivi;hl;3;;;WMb4;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
WMb4-09;phyt orbi;hl;3;;;WMb4;770;
WMb4-09;ping vulg;hl;1;;;WMb4;776;
WMb4-09;ranu alpe;hl;3;;;WMb4;869;
WMb4-09;ranu mont;hl;4;;;WMb4;876;
WMb4-09;rhod hirs;hl;1;;;WMb4;896;
WMb4-09;sali retu;hl;2;;;WMb4;936;
WMb4-09;sela sela;hl;2;;;WMb4;975;
WMb4-09;sesl caer;hl;4;;;WMb4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb4-09;sold alpi;hl;3;;;WMb4;1000;
WMb4-09;tofi caly;hl;2;;;WMb4;1051;
WMb4-09;trol euro;hl;3;;;WMb4;1074;
WMb4-09;viol bifl;hl;3;;;WMb4;1118;
WMb4-10;alch spec ies;hl;3;;;WMb4;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb4-10;bart alpi;hl;3;;;WMb4;143;
WMb4-10;bell mich;hl;4;;;WMb4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb4-10;camp sche;hl;3;;;WMb4;187;
WMb4-10;care ferr;hl;8;;;WMb4;220;
WMb4-10;care semp semp;hl;4;;;WMb4;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb4-10;crep aure aure;hl;3;;;WMb4;315; | Changed crep aure To crep aure aure 2012-11-27 18:47:04
WMb4-10;desc cesp;hl;3;;;WMb4;350;
WMb4-10;gali anis;hl;2;;;WMb4;458;
WMb4-10;gent vern vern;hl;2;;;WMb4;486;
WMb4-10;homo alpi;hl;3;;;WMb4;571;
WMb4-10;hupe sela;hl;4;;;WMb4;578;
WMb4-10;lotu corn corn;hl;3;;;WMb4;658;
WMb4-10;luzu glab;hl;3;;;WMb4;662;
WMb4-10;mute adon;hl;3;;;WMb4;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb4-10;pers vivi;hl;3;;;WMb4;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
WMb4-10;ping alpi;hl;3;;;WMb4;775;
WMb4-10;pinu mugo;hl;3;;;WMb4;778;
WMb4-10;pote aure;hl;3;;;WMb4;832;
WMb4-10;ranu alpe;hl;3;;;WMb4;869;
WMb4-10;ranu mont;hl;5;;;WMb4;876;
WMb4-10;rhod cham;hl;2;;;WMb4;897;
WMb4-10;rhod hirs;hl;3;;;WMb4;896;
WMb4-10;sela sela;hl;3;;;WMb4;975;
WMb4-10;sesl caer;hl;5;;;WMb4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb4-10;sold alpi;hl;3;;;WMb4;1000;
WMb4-10;vacc myrt;hl;4;;;WMb4;1080;
WMb4-10;viol bifl;hl;3;;;WMb4;1118;
WMb4-10;lari deci deci;sl;4;;;WMb4;615;
WMb5-01;aden alli;hl;3;;;WMb5;16;
WMb5-01;agro agro;hl;7;voucher;40;WMb5;22;
WMb5-01;alch spec ies;hl;6;;;WMb5;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb5-01;anth odor;hl;2;voucher;42;WMb5;93;
WMb5-01;care ferr;hl;5;;;WMb5;220;
WMb5-01;chae hirs;hl;4;;;WMb5;276; | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00
WMb5-01;fest prat prat;hl;3;;;WMb5;441;
WMb5-01;gali anis;hl;2;;;WMb5;458;
WMb5-01;gera sylv;hl;4;;;WMb5;492;
WMb5-01;hype macu;hl;3;;;WMb5;580;
WMb5-01;leon hisp hisp;hl;2;voucher;35;WMb5;630;
WMb5-01;lotu corn corn;hl;2;;;WMb5;658;
WMb5-01;luzu sylv sylv;hl;3;;;WMb5;669; | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05
WMb5-01;mute adon;hl;3;;;WMb5;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb5-01;myos alpe;hl;1;;;WMb5;712;
WMb5-01;peuc ostr;hl;5;;;WMb5;760;
WMb5-01;pote aure;hl;3;;;WMb5;832;
WMb5-01;sene ovat ovat;hl;1;;;WMb5;983; | Changed sene ovat To sene ovat ovat 2012-11-27 18:47:13
WMb5-01;sold alpi;hl;3;;;WMb5;1000;
WMb5-01;viol bifl;hl;3;;;WMb5;1118;
WMb5-02;achi mill;hl;2;;;WMb5;6;
WMb5-02;alch spec ies;hl;5;;;WMb5;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb5-02;anth odor;hl;4;;;WMb5;93;
WMb5-02;bisc laev laev;hl;2;;;WMb5;151;
WMb5-02;buph sali;hl;3;;;WMb5;166;
WMb5-02;cala vari;hl;4;voucher;117;WMb5;171;
WMb5-02;camp sche;hl;2;;;WMb5;187;
WMb5-02;care ferr;hl;8;;;WMb5;220;
WMb5-02;chae hirs;hl;4;;;WMb5;276; | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00
WMb5-02;chae vill;hl;3;;;WMb5;277; | Changed chae hirs vill To chae vill 2012-11-27 18:47:20
WMb5-02;daph meze;hl;3;;;WMb5;345;
WMb5-02;desc cesp;hl;4;;;WMb5;350;
WMb5-02;epil alpe;hl;3;;;WMb5;386;
WMb5-02;fest rubr rubr;hl;3;;;WMb5;445;
WMb5-02;gera sylv;hl;4;;;WMb5;492;
WMb5-02;homo alpi;hl;3;;;WMb5;571;
WMb5-02;hype macu;hl;4;;;WMb5;580;
WMb5-02;lotu corn corn;hl;4;;;WMb5;658;
WMb5-02;luzu glab;hl;2;;;WMb5;662;
WMb5-02;luzu sylv sylv;hl;3;;;WMb5;669; | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05
WMb5-02;mute adon;hl;4;;;WMb5;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb5-02;myos alpe;hl;3;;;WMb5;712;
WMb5-02;peuc ostr;hl;7;;;WMb5;760;
WMb5-02;phle rhae;hl;3;;;WMb5;765;
WMb5-02;prun vulg;hl;3;;;WMb5;850;
WMb5-02;ranu mont;hl;3;;;WMb5;876;
WMb5-02;rume alpe;hl;3;;;WMb5;916; | Changed rume arif To rume alpe 2012-11-27 18:47:01
WMb5-02;sene ovat ovat;hl;3;;;WMb5;983; | Changed sene ovat To sene ovat ovat 2012-11-27 18:47:13
WMb5-02;sold alpi;hl;3;;;WMb5;1000;
WMb5-02;thal aqui;hl;2;;;WMb5;1038;
WMb5-02;trol euro;hl;3;;;WMb5;1074;
WMb5-02;vero cham cham;hl;3;;;WMb5;1099;
WMb5-02;viol bifl;hl;3;;;WMb5;1118;
WMb5-03;achi clav;hl;1;;;WMb5;5;
WMb5-03;agro alpi;hl;2;;;WMb5;23;
WMb5-03;andr cham;hl;1;;;WMb5;75;
WMb5-03;anth odor;hl;3;;;WMb5;93;
WMb5-03;anth vuln alpi;hl;3;;;WMb5;96; | Changed anth vuln alpe To anth vuln alpi 2012-11-27 18:47:00
WMb5-03;aqui atra;hl;1;;;WMb5;100;
WMb5-03;bart alpi;hl;2;;;WMb5;143;
WMb5-03;bell mich;hl;3;;;WMb5;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb5-03;beto alop;hl;3;;;WMb5;1009; | Changed stac alop To beto alop 2012-11-27 18:47:13
WMb5-03;camp sche;hl;2;;;WMb5;187;
WMb5-03;card defl viri;hl;3;;;WMb5;200; | Changed card defl defl To card defl viri 2012-11-27 18:47:01
WMb5-03;care ferr;hl;3;;;WMb5;220;
WMb5-03;care semp semp;hl;6;;;WMb5;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb5-03;chae vill;hl;3;;;WMb5;277; | Changed chae hirs vill To chae vill 2012-11-27 18:47:20
WMb5-03;desc cesp;hl;2;;;WMb5;350;
WMb5-03;euph offi pict;hl;2;;;WMb5;425; | Changed euph pict To euph offi pict 2012-11-27 18:47:09
WMb5-03;fest pumi;hl;3;voucher;41;WMb5;444; | Changed fest quad To fest pumi 2012-11-27 18:47:09
WMb5-03;gali anis;hl;3;;;WMb5;458;
WMb5-03;gent pann;hl;2;;;WMb5;482;
WMb5-03;gera sylv;hl;3;;;WMb5;492;
WMb5-03;heli numm glab;hl;1;;;WMb5;515;
WMb5-03;hier bifi;hl;3;;;WMb5;527;
WMb5-03;hier vill;hl;3;voucher;39;WMb5;564;
WMb5-03;homo alpi;hl;3;;;WMb5;571;
WMb5-03;leon hisp hisp;hl;2;;;WMb5;630;
WMb5-03;lotu corn corn;hl;3;;;WMb5;658;
WMb5-03;myos alpe;hl;1;;;WMb5;712;
WMb5-03;phyt orbi;hl;3;;;WMb5;770;
WMb5-03;poly amar brac;hl;1;;;WMb5;803;
WMb5-03;pote aure;hl;2;;;WMb5;832;
WMb5-03;pote erec;hl;2;;;WMb5;837;
WMb5-03;ranu mont;hl;2;;;WMb5;876;
WMb5-03;rhin glac;hl;1;;;WMb5;893;
WMb5-03;rhod cham;hl;1;;;WMb5;897;
WMb5-03;rhod hirs;hl;1;;;WMb5;896;
WMb5-03;scab luci luci;hl;3;;;WMb5;964;
WMb5-03;sene ovat ovat;hl;1;;;WMb5;983; | Changed sene ovat To sene ovat ovat 2012-11-27 18:47:13
WMb5-03;sesl caer;hl;4;;;WMb5;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb5-03;thes alpi;hl;2;;;WMb5;1043;
WMb5-03;vacc myrt;hl;2;;;WMb5;1080;
WMb5-03;viol bifl;hl;3;;;WMb5;1118;
WMb5-04;agro alpi;hl;3;;;WMb5;23;
WMb5-04;alch hopp;hl;4;;;WMb5;46;
WMb5-04;alch spec ies;hl;3;;;WMb5;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb5-04;andr cham;hl;3;;;WMb5;75;
WMb5-04;anth odor;hl;4;;;WMb5;93;
WMb5-04;arab cili;hl;3;;;WMb5;106;
WMb5-04;aspl viri;hl;2;;;WMb5;127;
WMb5-04;bell mich;hl;3;;;WMb5;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb5-04;bisc laev laev;hl;2;;;WMb5;151;
WMb5-04;cala vari;hl;4;;;WMb5;171;
WMb5-04;camp sche;hl;3;;;WMb5;187;
WMb5-04;card defl viri;hl;3;;;WMb5;200; | Changed card defl defl To card defl viri 2012-11-27 18:47:01
WMb5-04;care ferr;hl;4;;;WMb5;220;
WMb5-04;care orni elon;hl;3;voucher;37;WMb5;234;
WMb5-04;care semp semp;hl;5;;;WMb5;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb5-04;chae vill;hl;3;;;WMb5;277; | Changed chae hirs vill To chae vill 2012-11-27 18:47:20
WMb5-04;crep alpe;hl;2;;;WMb5;314;
WMb5-04;daph meze;hl;3;;;WMb5;345;
WMb5-04;gali anis;hl;3;;;WMb5;458;
WMb5-04;gera sylv;hl;5;;;WMb5;492;
WMb5-04;hera aust aust;hl;3;;;WMb5;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
WMb5-04;hier vill;hl;3;;;WMb5;564;
WMb5-04;homo alpi;hl;3;;;WMb5;571;
WMb5-04;hype macu;hl;2;;;WMb5;580;
WMb5-04;knau maxi;hl;3;;;WMb5;607; | Changed knau dips dips To knau maxi 2012-11-27 18:47:06
WMb5-04;leon hisp hisp;hl;3;;;WMb5;630;
WMb5-04;lotu corn corn;hl;3;;;WMb5;658;
WMb5-04;luzu glab;hl;3;;;WMb5;662;
WMb5-04;mute adon;hl;3;;;WMb5;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb5-04;myos alpe;hl;3;;;WMb5;712;
WMb5-04;peuc ostr;hl;2;;;WMb5;760;
WMb5-04;phyt orbi;hl;4;;;WMb5;770;
WMb5-04;poly lonc;hl;2;;;WMb5;819;
WMb5-04;prim auri auri;hl;3;;;WMb5;841; | Changed prim auri To prim auri auri 2012-11-27 18:47:10
WMb5-04;ranu alpe;hl;3;;;WMb5;869;
WMb5-04;ranu mont;hl;3;;;WMb5;876;
WMb5-04;rhod cham;hl;3;;;WMb5;897;
WMb5-04;rhod hirs;hl;4;;;WMb5;896;
WMb5-04;scab luci luci;hl;4;;;WMb5;964;
WMb5-04;sene ovat ovat;hl;3;;;WMb5;983; | Changed sene ovat To sene ovat ovat 2012-11-27 18:47:13
WMb5-04;sesl caer;hl;5;;;WMb5;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb5-04;sold alpi;hl;3;;;WMb5;1000;
WMb5-04;trol euro;hl;2;;;WMb5;1074;
WMb5-04;vacc myrt;hl;3;;;WMb5;1080;
WMb5-04;vacc viti;hl;3;;;WMb5;1082; | Changed vacc viti idae To vacc viti 2012-11-27 18:47:09
WMb5-04;vale mont;hl;4;;;WMb5;1084;
WMb5-04;viol bifl;hl;4;;;WMb5;1118;
WMb5-05;aden alli;hl;4;;;WMb5;16;
WMb5-05;agro agro;hl;2;;;WMb5;22;
WMb5-05;alch spec ies;hl;9;;;WMb5;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb5-05;camp sche;hl;2;;;WMb5;187;
WMb5-05;care ferr;hl;7;;;WMb5;220;
WMb5-05;carl acau acau;hl;3;;;WMb5;253;
WMb5-05;chae hirs;hl;3;;;WMb5;276; | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00
WMb5-05;chae vill;hl;3;;;WMb5;277; | Changed chae hirs vill To chae vill 2012-11-27 18:47:20
WMb5-05;desc cesp;hl;3;;;WMb5;350;
WMb5-05;gera sylv;hl;3;;;WMb5;492;
WMb5-05;hype macu;hl;3;;;WMb5;580;
WMb5-05;luzu glab;hl;1;;;WMb5;662;
WMb5-05;luzu sylv sylv;hl;4;;;WMb5;669; | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05
WMb5-05;mute adon;hl;4;;;WMb5;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb5-05;myos alpe;hl;2;;;WMb5;712;
WMb5-05;peuc ostr;hl;5;;;WMb5;760;
WMb5-05;rume alpe;hl;3;;;WMb5;916; | Changed rume arif To rume alpe 2012-11-27 18:47:01
WMb5-05;sile vulg vulg;hl;1;;;WMb5;994;
WMb5-05;thal aqui;hl;2;;;WMb5;1038;
WMb5-05;trol euro;hl;3;;;WMb5;1074;
WMb5-05;viol bifl;hl;4;;;WMb5;1118;
WMb5-06;alch spec ies;hl;3;;;WMb5;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb5-06;anth odor;hl;3;;;WMb5;93;
WMb5-06;bell mich;hl;3;;;WMb5;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb5-06;bisc laev laev;hl;2;;;WMb5;151;
WMb5-06;cala vari;hl;3;;;WMb5;171;
WMb5-06;card defl viri;hl;3;;;WMb5;200; | Changed card defl defl To card defl viri 2012-11-27 18:47:01
WMb5-06;care ferr;hl;4;;;WMb5;220;
WMb5-06;care semp semp;hl;7;;;WMb5;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb5-06;carl acau acau;hl;4;;;WMb5;253;
WMb5-06;chae vill;hl;4;;;WMb5;277; | Changed chae hirs vill To chae vill 2012-11-27 18:47:20
WMb5-06;crep alpe;hl;2;;;WMb5;314;
WMb5-06;desc cesp;hl;5;;;WMb5;350;
WMb5-06;gali anis;hl;4;;;WMb5;458;
WMb5-06;gent aspe;hl;1;;;WMb5;472;
WMb5-06;gera sylv;hl;5;;;WMb5;492;
WMb5-06;heli numm glab;hl;3;;;WMb5;515;
WMb5-06;hera aust aust;hl;3;;;WMb5;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
WMb5-06;hier bifi;hl;2;;;WMb5;527;
WMb5-06;hype macu;hl;3;;;WMb5;580;
WMb5-06;leon hisp hisp;hl;3;;;WMb5;630;
WMb5-06;lotu corn corn;hl;4;;;WMb5;658;
WMb5-06;mute adon;hl;4;;;WMb5;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb5-06;myos alpe;hl;3;;;WMb5;712;
WMb5-06;nard stri;hl;3;;;WMb5;718;
WMb5-06;peuc ostr;hl;2;;;WMb5;760;
WMb5-06;phyt orbi;hl;4;;;WMb5;770;
WMb5-06;pote aure;hl;4;;;WMb5;832;
WMb5-06;ranu acon;hl;3;;;WMb5;867;
WMb5-06;ranu mont;hl;3;;;WMb5;876;
WMb5-06;rhin glac;hl;2;;;WMb5;893;
WMb5-06;scab luci luci;hl;4;;;WMb5;964;
WMb5-06;sene ovat ovat;hl;4;;;WMb5;983; | Changed sene ovat To sene ovat ovat 2012-11-27 18:47:13
WMb5-06;sesl caer;hl;7;;;WMb5;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb5-06;thal aqui;hl;2;;;WMb5;1038;
WMb5-06;trol euro;hl;3;;;WMb5;1074;
WMb5-06;vacc myrt;hl;4;;;WMb5;1080;
WMb5-06;viol bifl;hl;4;;;WMb5;1118;
WMb5-07;aden alli;hl;3;;;WMb5;16;
WMb5-07;agro agro;hl;3;;;WMb5;22;
WMb5-07;alch spec ies;hl;4;;;WMb5;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb5-07;anth odor;hl;3;;;WMb5;93;
WMb5-07;anth vuln alpi;hl;2;;;WMb5;96; | Changed anth vuln alpe To anth vuln alpi 2012-11-27 18:47:00
WMb5-07;bell mich;hl;3;;;WMb5;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb5-07;card defl viri;hl;3;;;WMb5;200; | Changed card defl defl To card defl viri 2012-11-27 18:47:01
WMb5-07;care ferr;hl;5;;;WMb5;220;
WMb5-07;care orni elon;hl;2;;;WMb5;234;
WMb5-07;care semp semp;hl;3;;;WMb5;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb5-07;chae vill;hl;3;;;WMb5;277; | Changed chae hirs vill To chae vill 2012-11-27 18:47:20
WMb5-07;daph meze;hl;3;;;WMb5;345;
WMb5-07;desc cesp;hl;4;;;WMb5;350;
WMb5-07;gent vern vern;hl;2;;;WMb5;486;
WMb5-07;gera sylv;hl;6;;;WMb5;492;
WMb5-07;heli numm glab;hl;3;;;WMb5;515;
WMb5-07;hera aust aust;hl;3;;;WMb5;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
WMb5-07;homo alpi;hl;3;;;WMb5;571;
WMb5-07;hype macu;hl;3;;;WMb5;580;
WMb5-07;leon hisp hisp;hl;3;;;WMb5;630;
WMb5-07;lotu corn corn;hl;3;;;WMb5;658;
WMb5-07;luzu glab;hl;3;;;WMb5;662;
WMb5-07;mute adon;hl;3;;;WMb5;638; | Changed ligu muta To mute adon 2012-11-27 18:47:08
WMb5-07;myos alpe;hl;1;;;WMb5;712;
WMb5-07;pers vivi;hl;2;;;WMb5;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
WMb5-07;poly alpe alpe;hl;2;;;WMb5;802; | Changed poly alpe To poly alpe alpe 2012-11-27 18:47:05
WMb5-07;pote aure;hl;3;;;WMb5;832;
WMb5-07;ranu mont;hl;3;;;WMb5;876;
WMb5-07;scab luci luci;hl;3;;;WMb5;964;
WMb5-07;sene ovat ovat;hl;2;;;WMb5;983; | Changed sene ovat To sene ovat ovat 2012-11-27 18:47:13
WMb5-07;sesl caer;hl;3;;;WMb5;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
WMb5-07;sold alpi;hl;3;;;WMb5;1000;
WMb5-07;trif prat prat;hl;3;;;WMb5;1066; | Changed trif prat To trif prat prat 2012-11-27 18:46:57
WMb5-07;trol euro;hl;4;;;WMb5;1074;
WMb5-07;viol bifl;hl;3;;;WMb5;1118;
WMb5-08;alch spec ies;hl;4;;;WMb5;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
WMb5-08;bart alpi;hl;2;;;WMb5;143;
WMb5-08;bell mich;hl;3;;;WMb5;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
WMb5-08;card defl viri;hl;2;;;WMb5;200; | Changed card defl defl To card defl viri 2012-11-27 18:47:01
WMb5-08;care ferr;hl;7;;;WMb5;220;
WMb5-08;care orni elon;hl;2;;;WMb5;234;
WMb5-08;care semp semp;hl;4;;;WMb5;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
WMb5-08;chae hirs;hl;3;;;WMb5;276; | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00
WMb5-08;desc cesp;hl;2;;;WMb5;350;
WMb5-08;gent vern vern;hl;2;;;WMb5;486;
WMb5-08;gera sylv;hl;4;;;WMb5;492;
WMb5-08;hera aust aust;hl;4;;;WMb5;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
